,Code_INSEE,Tranche_detaillee_unite_urbaine
14843,07291,0.0
14844,88320,4.0
14845,45195,0.0
14846,85229,0.0
14847,77500,0.0
14848,50382,0.0
14849,33514,1.0
14850,64243,0.0
14851,57684,0.0
14852,91635,8.0
14853,56035,0.0
14854,33420,0.0
14855,50500,0.0
14856,76315,0.0
14857,59413,0.0
14858,18282,0.0
14859,14014,0.0
14860,30270,5.0
14861,02292,4.0
14862,72262,0.0
14863,37137,0.0
14864,43126,0.0
14865,60302,0.0
14866,51583,0.0
14867,2A163,0.0
14868,27305,
14869,37081,0.0
14870,77199,0.0
14871,56233,1.0
14872,40322,0.0
14873,46024,0.0
14874,63099,7.0
14875,42188,0.0
14876,37043,7.0
14877,65065,0.0
14878,22358,0.0
14879,76176,0.0
14880,14253,
14881,21199,0.0
14882,01210,0.0
14883,63380,0.0
14884,01021,0.0
14885,61447,2.0
14886,42135,0.0
14887,63272,1.0
14888,38433,0.0
14889,89315,0.0
14890,41173,0.0
14891,51007,0.0
14892,62839,0.0
14893,77418,0.0
14894,03232,0.0
14895,21592,0.0
14896,31264,0.0
14897,57219,0.0
14898,04226,0.0
14899,50111,0.0
14900,24093,
14901,04178,0.0
14902,59217,1.0
14903,86161,0.0
14904,17465,0.0
14905,02373,0.0
14906,01362,0.0
14907,68123,0.0
14908,15049,0.0
14909,47135,0.0
14910,79125,0.0
14911,74190,1.0
14912,24355,0.0
14913,42025,0.0
14914,58313,0.0
14915,94056,8.0
14916,57147,0.0
14917,07072,3.0
14918,74287,0.0
14919,18032,0.0
14920,55535,0.0
14921,16300,0.0
14922,02813,0.0
14923,88424,4.0
14924,26149,0.0
14925,2A276,0.0
14926,71459,0.0
14927,60103,1.0
14928,80315,0.0
14929,22112,0.0
14930,60639,5.0
14931,24323,0.0
14932,76414,4.0
14933,57611,0.0
14934,54081,0.0
14935,25395,1.0
14936,95309,2.0
14937,63142,0.0
14938,34320,0.0
14939,14639,0.0
14940,59071,0.0
14941,42115,0.0
14942,02571,0.0
14943,67277,0.0
14944,36167,0.0
14945,68159,0.0
14946,29163,1.0
14947,35129,
14948,21548,0.0
14949,17235,0.0
14950,14203,0.0
14951,16074,0.0
14952,02683,0.0
14953,21332,0.0
14954,12027,0.0
14955,24137,0.0
14956,50213,
14957,15261,1.0
14958,26302,0.0
14959,54510,0.0
14960,18052,0.0
14961,35078,0.0
14962,07131,0.0
14963,49177,
14964,49249,
14965,76307,0.0
14966,03092,0.0
14967,72028,0.0
14968,49188,0.0
14969,87041,0.0
14970,12021,0.0
14971,57531,0.0
14972,27348,7.0
14973,80525,0.0
14974,73304,0.0
14975,59445,0.0
14976,73159,0.0
14977,59231,0.0
14978,29087,0.0
14979,89354,4.0
14980,31423,0.0
14981,35292,0.0
14982,86142,0.0
14983,35163,0.0
14984,01431,0.0
14985,57101,0.0
14986,46237,0.0
14987,18126,0.0
14988,03106,0.0
14989,07028,0.0
14990,44054,0.0
14991,52414,0.0
14992,62550,2.0
14993,31277,0.0
14994,60411,0.0
14995,46124,0.0
14996,68131,0.0
14997,60530,0.0
14998,89188,0.0
14999,76549,0.0
15000,71487,0.0
15001,50584,0.0
15002,12156,0.0
15003,83066,0.0
15004,73128,6.0
15005,57074,0.0
15006,08463,0.0
15007,05164,0.0
15008,02312,0.0
15009,65195,0.0
15010,24021,0.0
15011,62881,0.0
15012,45154,0.0
15013,51428,0.0
15014,51384,0.0
15015,68084,1.0
15016,47178,0.0
15017,43089,4.0
15018,89472,0.0
15019,51446,0.0
15020,82057,0.0
15021,04192,0.0
15022,39052,0.0
15023,67347,0.0
15024,66067,0.0
15025,10212,0.0
15026,33037,2.0
15027,62595,0.0
15028,80714,0.0
15029,02308,0.0
15030,80165,0.0
15031,41053,0.0
15032,40201,0.0
15033,19230,0.0
15034,50228,0.0
15035,79226,0.0
15036,72053,0.0
15037,35248,0.0
15038,27415,0.0
15039,86190,0.0
15040,08214,0.0
15041,56192,
15042,25119,2.0
15043,63020,0.0
15044,71194,0.0
15045,27244,
15046,74077,0.0
15047,54036,0.0
15048,53186,0.0
15049,47185,3.0
15050,03316,0.0
15051,26282,0.0
15052,86164,0.0
15053,32340,0.0
15054,02586,0.0
15055,59554,0.0
15056,2B298,0.0
15057,50482,0.0
15058,79255,0.0
15059,54171,0.0
15060,52484,2.0
15061,38466,2.0
15062,63438,0.0
15063,56227,0.0
15064,58298,0.0
15065,80364,1.0
15066,68087,0.0
15067,27625,0.0
15068,03063,2.0
15069,45112,0.0
15070,24046,0.0
15071,2B190,0.0
15072,31383,0.0
15073,46231,0.0
15074,16096,0.0
15075,25404,0.0
15076,07157,0.0
15077,14643,0.0
15078,68081,0.0
15079,85243,2.0
15080,51338,0.0
15081,17118,0.0
15082,38282,0.0
15083,18258,0.0
15084,51258,0.0
15085,26358,2.0
15086,69084,0.0
15087,17124,0.0
15088,33181,0.0
15089,62529,7.0
15090,46148,0.0
15091,65114,0.0
15092,57402,0.0
15093,22280,4.0
15094,06127,0.0
15095,76115,0.0
15096,08450,0.0
15097,22170,0.0
15098,65250,0.0
15099,19002,0.0
15100,22326,0.0
15101,56108,0.0
15102,27624,0.0
15103,21653,0.0
15104,65126,0.0
15105,87096,0.0
15106,49077,
15107,77077,0.0
15108,72107,0.0
15109,53181,0.0
15110,57580,0.0
15111,37218,0.0
15112,90103,5.0
15113,29086,0.0
15114,88485,0.0
15115,36030,0.0
15116,76267,
15117,09209,0.0
15118,70376,0.0
15119,59110,0.0
15120,86204,0.0
15121,78620,0.0
15122,34201,0.0
15123,88205,0.0
15124,47318,3.0
15125,27093,
15126,24368,
15127,67081,0.0
15128,34029,0.0
15129,14763,
15130,11436,0.0
15131,62323,0.0
15132,70427,0.0
15133,25296,0.0
15134,12282,0.0
15135,89469,0.0
15136,03212,5.0
15137,88053,0.0
15138,42274,0.0
15139,63150,4.0
15140,32412,0.0
15141,35186,0.0
15142,01232,0.0
15143,61137,0.0
15144,76279,0.0
15145,27454,0.0
15146,10369,0.0
15147,73067,1.0
15148,14336,0.0
15149,95527,8.0
15150,41293,0.0
15151,24280,0.0
15152,25048,6.0
15153,01359,0.0
15154,52177,0.0
15155,49257,0.0
15156,21094,0.0
15157,64144,0.0
15158,59141,0.0
15159,81312,0.0
15160,80130,0.0
15161,62313,1.0
15162,62153,0.0
15163,02489,0.0
15164,35356,0.0
15165,30247,0.0
15166,33303,7.0
15167,56099,0.0
15168,24196,0.0
15169,14311,0.0
15170,68303,0.0
15171,76683,0.0
15172,80820,0.0
15173,14177,0.0
15174,68257,0.0
15175,89136,0.0
15176,60591,0.0
15177,30111,0.0
15178,45246,0.0
15179,11367,0.0
15180,08212,0.0
15181,33388,0.0
15182,50191,
15183,82184,0.0
15184,41140,0.0
15185,38323,3.0
15186,33450,0.0
15187,28061,2.0
15188,42178,0.0
15189,57026,1.0
15190,28172,0.0
15191,24314,0.0
15192,03044,0.0
15193,65332,0.0
15194,05176,0.0
15195,51418,0.0
15196,80281,0.0
15197,69047,7.0
15198,51002,0.0
15199,59118,1.0
15200,61020,0.0
15201,80509,0.0
15202,29018,0.0
15203,68209,1.0
15204,50605,
15205,67342,1.0
15206,42212,0.0
15207,38339,0.0
15208,49064,0.0
15209,33054,0.0
15210,35002,0.0
15211,56189,0.0
15212,91121,0.0
15213,65190,0.0
15214,63084,0.0
15215,24419,5.0
15216,71098,0.0
15217,14427,0.0
15218,73002,
15219,14006,0.0
15220,01456,0.0
15221,30240,0.0
15222,83043,0.0
15223,14097,0.0
15224,34093,0.0
15225,68227,0.0
15226,73198,
15227,01196,1.0
15228,63424,0.0
15229,02275,0.0
15230,79111,0.0
15231,26352,0.0
15232,01002,0.0
15233,55468,0.0
15234,73042,0.0
15235,87093,0.0
15236,02704,0.0
15237,31585,3.0
15238,91393,0.0
15239,89001,
15240,52504,0.0
15241,14629,
15242,76233,0.0
15243,64349,0.0
15244,23203,0.0
15245,87142,0.0
15246,50480,0.0
15247,43199,0.0
15248,45266,0.0
15249,67160,0.0
15250,55562,0.0
15251,55385,0.0
15252,2B229,0.0
15253,14285,0.0
15254,76420,0.0
15255,01288,0.0
15256,76204,0.0
15257,34211,3.0
15258,38062,0.0
15259,79122,0.0
15260,60261,0.0
15261,14667,0.0
15262,71556,4.0
15263,59137,0.0
15264,44076,0.0
15265,02536,0.0
15266,60586,0.0
15267,69065,0.0
15268,11315,1.0
15269,76039,0.0
15270,19289,0.0
15271,27558,0.0
15272,03137,0.0
15273,62034,7.0
15274,61149,0.0
15275,62107,7.0
15276,81196,0.0
15277,87167,0.0
15278,04019,1.0
15279,58040,0.0
15280,01192,0.0
15281,35080,0.0
15282,19140,0.0
15283,89453,0.0
15284,21182,0.0
15285,33436,0.0
15286,02297,0.0
15287,70330,0.0
15288,10421,0.0
15289,22315,0.0
15290,24199,0.0
15291,07190,0.0
15292,77109,0.0
15293,69173,0.0
15294,41233,0.0
15295,67460,2.0
15296,05141,
15297,59620,0.0
15298,03262,0.0
15299,16064,0.0
15300,64009,7.0
15301,62239,5.0
15302,2B277,0.0
15303,33106,0.0
15304,51282,0.0
15305,62181,0.0
15306,69158,
15307,71559,1.0
15308,14304,3.0
15309,80392,0.0
15310,64490,0.0
15311,40162,0.0
15312,08435,0.0
15313,62162,1.0
15314,02154,0.0
15315,85254,0.0
15316,67432,0.0
15317,37205,0.0
15318,06138,7.0
15319,67421,0.0
15320,63294,0.0
15321,04208,0.0
15322,30328,0.0
15323,25361,0.0
15324,44023,0.0
15325,08497,5.0
15326,28199,0.0
15327,67364,0.0
15328,17316,0.0
15329,18053,0.0
15330,21495,0.0
15331,27092,
15332,08116,0.0
15333,16345,0.0
15334,19148,0.0
15335,42046,0.0
15336,60305,0.0
15337,74153,6.0
15338,27040,0.0
15339,65218,0.0
15340,46007,0.0
15341,60421,0.0
15342,40185,0.0
15343,65395,0.0
15344,57179,0.0
15345,26103,0.0
15346,60060,2.0
15347,53010,0.0
15348,60296,0.0
15349,32036,0.0
15350,25207,0.0
15351,05056,0.0
15352,65472,0.0
15353,31160,7.0
15354,16353,0.0
15355,74283,0.0
15356,14219,
15357,31406,2.0
15358,10225,0.0
15359,50593,0.0
15360,80746,0.0
15361,32413,0.0
15362,15038,0.0
15363,56089,0.0
15364,86082,0.0
15365,28347,0.0
15366,40277,2.0
15367,79277,0.0
15368,76672,1.0
15369,16295,0.0
15370,54344,0.0
15371,68350,0.0
15372,69074,7.0
15373,28148,0.0
15374,23206,0.0
15375,07264,0.0
15376,37020,3.0
15377,25400,0.0
15378,63344,0.0
15379,64031,0.0
15380,21111,0.0
15381,49235,4.0
15382,60613,0.0
15383,60119,2.0
15384,21240,0.0
15385,07191,5.0
15386,21361,0.0
15387,59194,1.0
15388,88243,0.0
15389,02022,0.0
15390,24144,0.0
15391,76630,0.0
15392,89254,0.0
15393,24068,0.0
15394,71168,0.0
15395,02382,0.0
15396,51597,0.0
15397,08475,
15398,68292,2.0
15399,62340,0.0
15400,22337,0.0
15401,29148,0.0
15402,21026,0.0
15403,51634,0.0
15404,03219,0.0
15405,67278,0.0
15406,47019,0.0
15407,82127,0.0
15408,02303,5.0
15409,43114,0.0
15410,81104,0.0
15411,50524,
15412,79119,0.0
15413,26346,0.0
15414,26357,0.0
15415,47013,0.0
15416,02771,
15417,17003,1.0
15418,07240,2.0
15419,62352,0.0
15420,76272,0.0
15421,85220,0.0
15422,81197,0.0
15423,58128,0.0
15424,69246,3.0
15425,62459,0.0
15426,25115,2.0
15427,49143,
15428,70045,0.0
15429,37180,0.0
15430,08259,0.0
15431,06072,0.0
15432,04180,0.0
15433,39471,0.0
15434,58082,0.0
15435,35058,0.0
15436,89160,0.0
15437,77178,0.0
15438,45108,0.0
15439,69219,0.0
15440,30108,0.0
15441,2B077,2.0
15442,08350,0.0
15443,54163,0.0
15444,38370,0.0
15445,60634,0.0
15446,49345,0.0
15447,15042,0.0
15448,49132,0.0
15449,54582,0.0
15450,42216,0.0
15451,95014,8.0
15452,45093,0.0
15453,33018,4.0
15454,38331,7.0
15455,21229,0.0
15456,60149,0.0
15457,40250,0.0
15458,25425,0.0
15459,83136,0.0
15460,86052,0.0
15461,67404,0.0
15462,59177,0.0
15463,84100,0.0
15464,49277,
15465,10066,0.0
15466,83032,2.0
15467,2A089,0.0
15468,24205,0.0
15469,59412,2.0
15470,70260,0.0
15471,65474,0.0
15472,72026,0.0
15473,31586,0.0
15474,50092,0.0
15475,80247,0.0
15476,34296,0.0
15477,48132,0.0
15478,27251,0.0
15479,54588,0.0
15480,15249,0.0
15481,36076,0.0
15482,56091,1.0
15483,21159,0.0
15484,71165,0.0
15485,71166,0.0
15486,02517,0.0
15487,62819,5.0
15488,47302,0.0
15489,23126,
15490,43241,0.0
15491,64286,0.0
15492,64279,0.0
15493,58088,5.0
15494,64277,0.0
15495,80406,0.0
15496,41035,0.0
15497,18186,0.0
15498,54441,0.0
15499,64526,1.0
15500,72163,0.0
15501,31338,0.0
15502,60596,0.0
15503,42245,0.0
15504,61432,0.0
15505,49208,
15506,76632,0.0
15507,29276,0.0
15508,14662,
15509,74136,1.0
15510,77184,0.0
15511,21325,0.0
15512,33209,0.0
15513,57304,0.0
15514,62393,0.0
15515,02076,0.0
15516,07329,0.0
15517,15153,0.0
15518,27298,0.0
15519,76375,0.0
15520,28353,0.0
15521,54255,0.0
15522,31036,7.0
15523,70081,0.0
15524,51399,0.0
15525,32286,0.0
15526,49006,
15527,59313,7.0
15528,33408,0.0
15529,45055,0.0
15530,62023,7.0
15531,84009,0.0
15532,73013,0.0
15533,71434,0.0
15534,60703,0.0
15535,31571,0.0
15536,25014,0.0
15537,02443,0.0
15538,39266,0.0
15539,48075,0.0
15540,51440,0.0
15541,92047,8.0
15542,06094,0.0
15543,11338,0.0
15544,57138,0.0
15545,74188,1.0
15546,12161,0.0
15547,22069,0.0
15548,84145,1.0
15549,76290,0.0
15550,21586,0.0
15551,53049,0.0
15552,23231,
15553,64050,0.0
15554,80307,0.0
15555,59303,1.0
15556,45334,0.0
15557,19253,0.0
15558,03306,5.0
15559,51169,0.0
15560,52220,0.0
15561,24516,0.0
15562,64306,3.0
15563,57194,0.0
15564,74009,0.0
15565,11140,0.0
15566,62213,0.0
15567,57584,0.0
15568,33115,0.0
15569,67358,0.0
15570,25078,0.0
15571,71036,0.0
15572,43066,0.0
15573,34117,0.0
15574,22086,3.0
15575,32437,0.0
15576,48172,
15577,11398,0.0
15578,31429,7.0
15579,63386,0.0
15580,47133,0.0
15581,02821,0.0
15582,74118,6.0
15583,60469,0.0
15584,33088,2.0
15585,23067,0.0
15586,63372,0.0
15587,89414,0.0
15588,27628,
15589,32435,0.0
15590,24499,5.0
15591,17386,0.0
15592,62233,0.0
15593,91599,0.0
15594,07243,0.0
15595,01442,
15596,80412,0.0
15597,62789,0.0
15598,69021,0.0
15599,76369,0.0
15600,33399,0.0
15601,06011,7.0
15602,14400,0.0
15603,51434,0.0
15604,55288,0.0
15605,16019,0.0
15606,68222,0.0
15607,73278,0.0
15608,21238,0.0
15609,27077,0.0
15610,26215,0.0
15611,63055,0.0
15612,17113,0.0
15613,18039,0.0
15614,60390,0.0
15615,07153,0.0
15616,42201,0.0
15617,79179,2.0
15618,95353,2.0
15619,51382,0.0
15620,57561,0.0
15621,28100,0.0
15622,45010,0.0
15623,72075,0.0
15624,51146,0.0
15625,39164,4.0
15626,25530,
15627,78608,0.0
15628,47288,0.0
15629,63352,0.0
15630,33369,0.0
15631,22012,0.0
15632,67430,0.0
15633,57453,0.0
15634,46224,4.0
15635,51571,0.0
15636,31565,3.0
15637,38532,0.0
15638,39124,0.0
15639,62280,0.0
15640,64180,0.0
15641,60049,0.0
15642,87056,0.0
15643,22148,0.0
15644,01171,4.0
15645,59315,2.0
15646,07297,0.0
15647,51610,0.0
15648,16119,0.0
15649,38210,0.0
15650,73138,2.0
15651,16304,4.0
15652,90090,0.0
15653,51369,0.0
15654,08389,0.0
15655,03153,
15656,73223,0.0
15657,56215,0.0
15658,67349,0.0
15659,57685,0.0
15660,01308,0.0
15661,65313,5.0
15662,65082,0.0
15663,40252,0.0
15664,37037,0.0
15665,86111,0.0
15666,50579,0.0
15667,67228,0.0
15668,09046,0.0
15669,02689,0.0
15670,07161,0.0
15671,80227,0.0
15672,51284,0.0
15673,02152,0.0
15674,38218,0.0
15675,50251,0.0
15676,49160,1.0
15677,72351,0.0
15678,05145,0.0
15679,11208,0.0
15680,82088,0.0
15681,64133,6.0
15682,32234,0.0
15683,70431,0.0
15684,39030,4.0
15685,58178,0.0
15686,25322,0.0
15687,12071,0.0
15688,71302,0.0
15689,38325,0.0
15690,60145,0.0
15691,22087,0.0
15692,42298,0.0
15693,28415,0.0
15694,91581,8.0
15695,48056,0.0
15696,47267,0.0
15697,85200,0.0
15698,02671,0.0
15699,40256,2.0
15700,62385,0.0
15701,89013,1.0
15702,27598,4.0
15703,65290,0.0
15704,76325,0.0
15705,95008,0.0
15706,80681,0.0
15707,03147,0.0
15708,72067,0.0
15709,85193,0.0
15710,89043,0.0
15711,07344,0.0
15712,14556,2.0
15713,73155,6.0
15714,30245,0.0
15715,50326,0.0
15716,06092,0.0
15717,50044,0.0
15718,33307,0.0
15719,86256,0.0
15720,02003,0.0
15721,69165,0.0
15722,44039,0.0
15723,91534,8.0
15724,95436,4.0
15725,37177,0.0
15726,84123,0.0
15727,62780,0.0
15728,27419,0.0
15729,38199,5.0
15730,63257,0.0
15731,39495,0.0
15732,02746,0.0
15733,21079,0.0
15734,08230,0.0
15735,76370,0.0
15736,65219,0.0
15737,09207,3.0
15738,86003,0.0
15739,21579,0.0
15740,60560,0.0
15741,51346,0.0
15742,80415,0.0
15743,67456,0.0
15744,22026,0.0
15745,56214,0.0
15746,22071,0.0
15747,85013,0.0
15748,77454,0.0
15749,62042,5.0
15750,48008,0.0
15751,16001,0.0
15752,57386,0.0
15753,07027,2.0
15754,72276,0.0
15755,57031,0.0
15756,28183,0.0
15757,63121,0.0
15758,32029,0.0
15759,02302,0.0
15760,09234,0.0
15761,27376,0.0
15762,64274,0.0
15763,33061,7.0
15764,57167,0.0
15765,39517,0.0
15766,51063,0.0
15767,14239,0.0
15768,48032,0.0
15769,84086,7.0
15770,64353,1.0
15771,25136,0.0
15772,27066,0.0
15773,17152,0.0
15774,2A099,0.0
15775,81239,1.0
15776,02626,0.0
15777,71177,0.0
15778,77170,
15779,29202,0.0
15780,26232,0.0
15781,10084,0.0
15782,39037,0.0
15783,34024,5.0
15784,59038,0.0
15785,52248,0.0
15786,40243,0.0
15787,28057,0.0
15788,51358,0.0
15789,01095,0.0
15790,46016,0.0
15791,16263,0.0
15792,02352,0.0
15793,56103,0.0
15794,38543,3.0
15795,63420,0.0
15796,46191,0.0
15797,47078,0.0
15798,32182,0.0
15799,14274,6.0
15800,02239,0.0
15801,64291,0.0
15802,60537,2.0
15803,57468,0.0
15804,69179,0.0
15805,82010,0.0
15806,64391,0.0
15807,43186,0.0
15808,77071,0.0
15809,53267,0.0
15810,42195,2.0
15811,80333,0.0
15812,26305,0.0
15813,56142,
15814,41119,0.0
15815,24056,0.0
15816,68108,
15817,32131,0.0
15818,08025,0.0
15819,51605,0.0
15820,76508,0.0
15821,21534,0.0
15822,82043,0.0
15823,32155,0.0
15824,87139,0.0
15825,53273,0.0
15826,35138,0.0
15827,34141,0.0
15828,17053,0.0
15829,21519,0.0
15830,76519,0.0
15831,64494,0.0
15832,82058,0.0
15833,33384,0.0
15834,22077,0.0
15835,70572,0.0
15836,35237,0.0
15837,08400,0.0
15838,67038,0.0
15839,24437,5.0
15840,70580,0.0
15841,44083,0.0
15842,60359,0.0
15843,50454,0.0
15844,67223,0.0
15845,84059,0.0
15846,43150,0.0
15847,71438,0.0
15848,71136,0.0
15849,79068,
15850,56092,0.0
15851,18142,0.0
15852,25393,0.0
15853,76265,0.0
15854,41158,4.0
15855,38480,0.0
15856,35275,1.0
15857,27554,4.0
15858,76229,0.0
15859,54129,0.0
15860,33452,0.0
15861,77520,0.0
15862,65028,0.0
15863,76253,0.0
15864,10042,0.0
15865,44048,0.0
15866,01136,0.0
15867,65273,0.0
15868,63190,0.0
15869,86116,0.0
15870,45292,0.0
15871,70306,0.0
15872,81118,0.0
15873,89053,0.0
15874,34046,0.0
15875,23097,0.0
15876,63168,0.0
15877,91243,0.0
15878,39322,0.0
15879,70282,0.0
15880,70302,0.0
15881,07236,0.0
15882,49309,
15883,21663,1.0
15884,68041,0.0
15885,62530,0.0
15886,38440,0.0
15887,14158,
15888,08077,0.0
15889,2A040,0.0
15890,47289,0.0
15891,71287,0.0
15892,02258,0.0
15893,51054,0.0
15894,58286,0.0
15895,05133,3.0
15896,46276,0.0
15897,74134,0.0
15898,16280,0.0
15899,51367,0.0
15900,67047,0.0
15901,14125,0.0
15902,33079,7.0
15903,88409,4.0
15904,01225,0.0
15905,15263,0.0
15906,32289,0.0
15907,54400,0.0
15908,30339,0.0
15909,76421,3.0
15910,27610,0.0
15911,03252,0.0
15912,32376,0.0
15913,44222,0.0
15914,37275,0.0
15915,01449,0.0
15916,21462,1.0
15917,70304,0.0
15918,38180,2.0
15919,47260,0.0
15920,50341,0.0
15921,23092,0.0
15922,55018,0.0
15923,38257,0.0
15924,62754,0.0
15925,30105,0.0
15926,80512,4.0
15927,89358,
15928,31259,7.0
15929,34208,0.0
15930,01114,0.0
15931,41169,
15932,48157,0.0
15933,04138,0.0
15934,02653,2.0
15935,61399,0.0
15936,02189,0.0
15937,34252,0.0
15938,67429,0.0
15939,63171,0.0
15940,59600,0.0
15941,53214,0.0
15942,26041,2.0
15943,81088,0.0
15944,78344,0.0
15945,51079,0.0
15946,60397,0.0
15947,71272,0.0
15948,05059,0.0
15949,79251,0.0
15950,16293,0.0
15951,18012,0.0
15952,88146,0.0
15953,53231,
15954,27155,0.0
15955,28122,0.0
15956,82147,0.0
15957,59455,0.0
15958,01230,0.0
15959,51594,0.0
15960,63453,1.0
15961,37089,0.0
15962,34056,0.0
15963,45336,0.0
15964,25003,0.0
15965,71323,0.0
15966,73024,0.0
15967,51407,0.0
15968,52254,0.0
15969,63204,0.0
15970,70522,0.0
15971,40214,0.0
15972,62871,0.0
15973,24313,0.0
15974,76528,0.0
15975,18289,0.0
15976,02260,4.0
15977,10061,0.0
15978,39385,0.0
15979,15152,0.0
15980,47217,0.0
15981,51596,0.0
15982,24164,0.0
15983,45269,2.0
15984,30219,0.0
15985,74209,2.0
15986,25390,0.0
15987,35021,4.0
15988,38214,1.0
15989,51361,0.0
15990,86210,0.0
15991,22294,0.0
15992,39490,0.0
15993,39011,0.0
15994,39268,0.0
15995,89403,0.0
15996,67298,0.0
15997,01370,4.0
15998,77401,1.0
15999,59275,7.0
16000,72169,0.0
16001,27506,
16002,33543,2.0
16003,89139,0.0
16004,84095,2.0
16005,62680,0.0
16006,14238,4.0
16007,11303,0.0
16008,68067,0.0
16009,30017,0.0
16010,62207,1.0
16011,22063,0.0
16012,76616,7.0
16013,88163,2.0
16014,45171,0.0
16015,73249,6.0
16016,50288,3.0
16017,38058,0.0
16018,79044,
16019,38353,5.0
16020,80185,0.0
16021,86285,0.0
16022,23204,0.0
16023,08255,0.0
16024,90001,0.0
16025,51527,0.0
16026,05098,0.0
16027,48025,0.0
16028,74055,0.0
16029,47148,0.0
16030,45035,0.0
16031,09056,0.0
16032,70167,0.0
16033,16121,0.0
16034,24415,0.0
16035,63281,0.0
16036,69168,7.0
16037,80071,1.0
16038,42073,0.0
16039,25468,0.0
16040,03234,0.0
16041,28369,0.0
16042,31131,0.0
16043,89178,
16044,52167,0.0
16045,87177,2.0
16046,49200,0.0
16047,41094,2.0
16048,68192,0.0
16049,57202,5.0
16050,02291,0.0
16051,38558,0.0
16052,43015,0.0
16053,33374,0.0
16054,57403,0.0
16055,08366,0.0
16056,21163,0.0
16057,27158,0.0
16058,07035,0.0
16059,07165,0.0
16060,53150,0.0
16061,40025,0.0
16062,07118,0.0
16063,30262,0.0
16064,67420,3.0
16065,28361,
16066,43139,0.0
16067,71296,0.0
16068,05016,0.0
16069,42089,4.0
16070,25203,0.0
16071,60298,0.0
16072,63465,0.0
16073,53041,0.0
16074,76130,0.0
16075,27265,
16076,35229,0.0
16077,17430,0.0
16078,37225,7.0
16079,41146,0.0
16080,60668,0.0
16081,95676,0.0
16082,02196,0.0
16083,44053,0.0
16084,87173,
16085,01064,0.0
16086,66044,0.0
16087,10089,0.0
16088,10136,0.0
16089,16387,1.0
16090,70184,0.0
16091,69120,0.0
16092,43217,0.0
16093,49169,
16094,54193,0.0
16095,62684,5.0
16096,24434,0.0
16097,71172,0.0
16098,21610,0.0
16099,03291,0.0
16100,21170,0.0
16101,50133,
16102,55495,0.0
16103,57150,0.0
16104,08372,0.0
16105,17045,0.0
16106,58224,0.0
16107,11293,0.0
16108,84046,0.0
16109,30235,1.0
16110,81226,
16111,39233,4.0
16112,46065,0.0
16113,87203,0.0
16114,31197,0.0
16115,42139,0.0
16116,38105,7.0
16117,64500,0.0
16118,54138,4.0
16119,26312,5.0
16120,14324,
16121,69017,3.0
16122,87160,0.0
16123,82019,0.0
16124,31128,0.0
16125,23114,0.0
16126,51471,0.0
16127,62764,5.0
16128,76022,0.0
16129,67275,0.0
16130,45214,0.0
16131,60183,0.0
16132,80375,0.0
16133,12070,0.0
16134,45038,3.0
16135,35181,0.0
16136,65002,3.0
16137,38023,0.0
16138,61054,0.0
16139,74269,1.0
16140,62442,2.0
16141,90004,5.0
16142,86242,0.0
16143,54316,0.0
16144,17472,0.0
16145,14566,0.0
16146,51326,0.0
16147,71242,0.0
16148,23179,0.0
16149,76469,0.0
16150,43166,0.0
16151,41049,0.0
16152,33276,0.0
16153,95594,3.0
16154,80095,0.0
16155,21701,0.0
16156,07055,2.0
16157,28135,3.0
16158,19134,0.0
16159,59530,0.0
16160,24567,0.0
16161,22249,0.0
16162,21542,0.0
16163,31519,0.0
16164,2A117,0.0
16165,72048,1.0
16166,36229,0.0
16167,16011,0.0
16168,45316,0.0
16169,58212,0.0
16170,53177,0.0
16171,26008,5.0
16172,51206,0.0
16173,88135,1.0
16174,35235,2.0
16175,12219,0.0
16176,24425,0.0
16177,62072,0.0
16178,58048,0.0
16179,81055,0.0
16180,49307,3.0
16181,28120,0.0
16182,79260,
16183,33272,3.0
16184,62808,0.0
16185,59164,0.0
16186,64255,0.0
16187,71032,0.0
16188,88270,1.0
16189,16178,0.0
16190,61064,0.0
16191,54517,0.0
16192,62509,1.0
16193,80556,0.0
16194,17107,0.0
16195,22060,0.0
16196,62292,2.0
16197,82102,0.0
16198,95438,0.0
16199,57035,0.0
16200,21245,0.0
16201,85307,1.0
16202,2B126,0.0
16203,49376,
16204,17253,0.0
16205,57201,0.0
16206,09201,0.0
16207,32072,0.0
16208,37257,0.0
16209,19273,0.0
16210,16232,6.0
16211,82038,0.0
16212,65481,0.0
16213,03293,0.0
16214,46097,0.0
16215,85291,0.0
16216,34182,0.0
16217,88235,
16218,76372,0.0
16219,85137,0.0
16220,33551,0.0
16221,41125,0.0
16222,62664,0.0
16223,46069,0.0
16224,63005,0.0
16225,14410,0.0
16226,19131,0.0
16227,55533,1.0
16228,27351,4.0
16229,07332,0.0
16230,50644,
16231,45299,0.0
16232,91273,0.0
16233,16201,
16234,07172,1.0
16235,18208,0.0
16236,67248,0.0
16237,32117,4.0
16238,67403,0.0
16239,79334,0.0
16240,64367,0.0
16241,07009,3.0
16242,85184,0.0
16243,42169,0.0
16244,60074,6.0
16245,62712,0.0
16246,87198,0.0
16247,40325,0.0
16248,77519,0.0
16249,21434,0.0
16250,46095,0.0
16251,76123,0.0
16252,45057,
16253,06037,0.0
16254,55159,0.0
16255,61120,0.0
16256,67328,2.0
16257,27102,0.0
